review_id,timestamp,book_id,book_title,review_title,review_user,review_text,review_score
R2OCQKSE58VOPC,1556231893,1607749580,The Pho Cookbook: Easy to Adventurous Recipes for Vietnam's Favorite Soup and Noodles,Love cooking with it,Paul A. Johnson,Fabulous recipes and history of Pho...Love cooking with it. I recommend you use this book you won't find a better one.,5
R2PQAOCH5APYZP,1556105703,1510750169,"The Mueller Report: The Final Report of the Special Counsel into Donald Trump, Russia, and Collusion",A must read for everyone who values truth.,Philter,"I wanted to get the Report as soon as possible and so ordered the ebook. While I haven't read the report yet, the introduction by leading constitutional scholar Alan Dershowitz is insightful and worth the price of the book. I want to read the whole report and find out what's really been going on for the last two tumultuous years.",4
R3SVS8QXVRSI8A,1556147081,1401953115,Becoming Supernatural: How Common People…,"You Need to Buy Additional Books, CD's and Pay for Classes to Make This System Potentially Work.",Rasit D.,"Honestly confused how a new published book can get this many positive reviews in such a short time. I did not do any of the exercises yet, and it still took me over 3 weeks to finish it.There are couple of things that bother me. Yes the meditations are explained but not fully. You need to buy all these different CD's or download them to get the full picture. He also tries to convince his readers to take his classes, and even better if you take 3 classes. Also to benefit from the Meditation CD's he mentions, you also need to buy his previous book ""Breaking the Habit of being Yourself"". And guess what? When you go over the suggested chapters 9-13, you realize that you better pay for additional Meditation CD's. Still overall I found the info interesting and believe it can work if you become dedicated like a Buddhist Monk. I will definitely not take his classes, but will get the CD's (Probably around $200 additional cost). Later will edit my review based on my own personal experience.",3
R2B49HEE5MKJP,1556396770,1523506644,Keep Going: 10 Ways to Stay Creative in Good Times and Bad,Love the Book,Joyina,"Funny, THought provoking, inspirational. I love Austin Kleon's books, happy I was able to preorder on Amazon",5
R30RKA48K30OTD,1556102090,1982111003,After (The After Series),One of the worst books I have ever read,Valeria Monguidi,One of the worst books I have ever read. I am appalled at the thought that teenagers can love and appreciate it.,1
R2709YVF3YINR1,1554781117,0525572643,The Home Edit: A Guide to Organizing and…,Better than expected. Must buy!,Lisa M,Better than I expected. I plan to leave this on my coffee table for others to find inspiration.,5
RETMYEP13B48C,1554781089,62678426,The Woman in the Window: A Novel,Dive in!  Great book,Heather Bailey,Great book,5
R9W9XTVX024UC,1556064578,1400209609,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Another great read,aleat,"I was given an advanced reader copy of this book - all of my opinions are my own!I heard a lot of hype and read Girl Wash Your Face and was hooked. Grabbed some friends and saw Made For More. My only regret is that I didn’t have these great motivational resources in my 20s. Stop Apologizing was yet another terrific read that I was able to pull some more words to live by. While in my late 30s there are definitely messages that I’ve heard before, it is inspiring to read them from someone so real and down to earth. Her stories feel raw and real. Really makes you think and want to become a better version of yourself. Thanks for another great read!",5
R2K9QMNMTO2GI9,1556101987,0062837907,This Is Me: Loving the Person You Are Today,Easy read with a nice message,Lisa Callihan,"I was inspired by Chrissy's backstory and was challenged to think about how I can take ownership of my life instead of dwelling on the past. I appreciate her openness and respect her more than I did before (not that I didn't respect her, just that all I knew of her before was from watching her character on This Is Us).",5
R2JOZF6V4KVX6Z,1556140573,0062678426,The Woman in the Window: A Novel,I Only Paid $4.25 For This Book and That Was Too Much.!,Kindle Customer,"I should of listened to the bad reviews and not the fake 5 stars reviews.This story has been done so many times with slight differences.  The crazy person who witnesses a murder and no one believes them.  Publishers and editors need to tell writers this story has out played itself.The main character is not likeable and was an alcoholic before all her misfortune happened to her.  This book was boring and dragged on forever.  Some parts are unbelievable and only towards the end that something interesting  happens.  Even the ending is disappointing.Do not waste your time, there are better books out there.",2
R12MJNZ45Q8PMA,1554753365,0310353629,A Love Letter Life: Pursue Creatively. Date Intentionally. Love Faithfully.,❤️,MaureenB,"I loved this story and I hope to share it with others. The intentionality they took and continue to take in their relationship was something I also hope to have in my marriage. Quick read, not because it’s not dense with content, but because it’s so enjoyable.",5
R3BYF481H7IQCO,1556147002,1579656315,Six Seasons: A New Way with Vegetables,"My mom, who I bought it for, loves ...",I Do The Speed Limit,"My mom, who I bought it for, loves it and says everything she's made out of it has been delicious.",5
R23HS4C8TPKY4J,1554786577,0525572643,The Home Edit: A Guide to Organizing and…,Inspiration for Days,Jenn,"Love the Home Edit, they got me obsessed with organizing. Do wish there was a buying guide or recommendation like their Instagram. Still love the book and recommend",5
R17CKGYUA38UW5,1554677427,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions",What I Needed,Mimbelina,"am so grateful to Emily P. Freeman for giving me the chance to read an early copy of her newest book, The Next Right Thing, and to be a member of her launch team. I don’t know about you, but sometimes I feel like the business of living is a pressing thing, closing me into a tight place with no room to breathe, much less move. In that place, it can be hard to make decisions, hard to even know my own heart. That’s where Emily’s newest book comes in. The Next Right Thing is a wonderful guide to creating space in your life, your heart, your soul – space to breathe, space to learn about yourself, space to hear God’s quiet voice, and space to understand what is the next right step for you to take in life. Whether it’s choosing tea over coffee or choosing to stay over go, Emily’s advice is applicable to all types of decisions because it focuses on creating a life that allows space and time for those decisions. Every page is filled with truth (trust me, my Kindle looks like I took a highlighter and decided to color in the pages; I didn’t! I just found so much that felt like God – through Emily – was talking right to me.) If you find yourself needing more space, more time, more of the real you in your life, this book just might be your next right thing!

Some of my favorite quotes:

“The decision is rarely the point. The point is you becoming more fully yourself in the presence of God.”

“Fear works both ways, keeping you from doing things you might want to do and convincing you that you have to do things you don’t want to do….[next time you have to make a decision, ask yourself] Am I being led by love or pushed by fear?”

“There’s a reason why God invites us to be still first: the stillness makes way for the knowing.”

“When I am constantly in motion, my body rehearses anxiety rather than practicing the unforced rhythms of grace.”",5
